-1	2	104
-1.38671875279397	1.80468749720603	7.09594857987209
-0.887748927874192	0.781993913743702	3.56732219563398
-0.778202096367628	0.543864741413304	3.54310842490969
-0.818431406696416	0.644752810076744	3.36957916313785
-0.818431406699679	0.644752810082541	3.36957916314743
-0.795293842651112	0.654548572786812	3.27172791533026
-0.540265948949504	0.238125330857195	2.66145407873277
-0.602038322983834	0.360031443498074	2.56711179871822
-0.557929945488654	0.296122741080537	2.45013762363383
-0.385376508341564	0.094217211322195	2.21409363292286
-0.401968940972426	0.13858043097054	2.01841046491315
-0.401968940993406	0.138580430989664	2.01841046496158
-0.376571181594787	0.156548084916126	1.91668155285427
-0.156794524079233	-0.0179102840712038	1.51875443188229
-0.189729975998367	0.0288195911997121	1.42060960128468
-0.176675671586307	0.0208847726308636	1.39523553506509
-0.00447491276982387	-0.0415157316281993	1.1814917569582
-0.0115351494192924	-0.0170711831747302	1.05280195570407
-0.0115351494417703	-0.0170711831715046	1.05280195574023
0.00489025432456375	0.00981044363564863	0.999821021019533
0.259483520413488	0.00496598563112387	0.937312856561175
0.097420157441177	0.0185969962348719	0.822942858843453
0.163846640836337	0.0256071551839175	0.699305844745461
0.255238116556613	0.0442454916211722	0.598355462033823
0.306634407679648	0.068625588139607	0.545267129613785
0.306634407685686	0.0686255881378247	0.545267129633276
0.299882217137667	0.0884686115246086	0.490378283861935
0.427109158912118	0.166892028843568	0.352322641862722
0.534846957615788	0.253104655626716	0.32498118321867
0.498614195286152	0.231299523933343	0.281374160351357
0.498614195280588	0.231299523927805	0.2813741603569
0.489040177481402	0.244828109827427	0.264292352503479
0.615360060771072	0.368784212073386	0.157716817910133
0.667913745200061	0.42728409209003	0.145718134335695
0.669582711262212	0.434925649947573	0.127172765774884
0.832539102374801	0.665183399205654	0.106096100710538
0.759016343713497	0.572609826225218	0.0592953128694894
0.780581504400646	0.605093714211497	0.0499200626473172
0.89383069784939	0.780731310233464	0.0444032236330717
0.837428770780361	0.697784733115378	0.0276559541704586
0.854115829198641	0.725210958938755	0.02313367817012
0.923023458079786	0.842737550807394	0.0144534549646216
0.909623819303761	0.821888911401462	0.0112221640611176
0.909623819299135	0.821888911393035	0.0112221640619669
0.906049412810118	0.824047729792534	0.00980152070904014
0.949777472520137	0.900161918178122	0.00288915083355883
0.94977747237339	0.900161917894184	0.00288915085028459
0.948552443752404	0.900910090714493	0.00278102901785899
0.971088402507316	0.942424568854671	0.000870468586573089
1.00203614039975	1.00262783374395	0.000213988013461483
0.995543569836119	0.990801340694367	2.92024968086853E-05
0.995543569835843	0.990801340693807	2.92024968117853E-05
0.995323234529725	0.990920735758648	2.82424368542582E-05
0.997264203846289	0.994521823785295	7.50437282977595E-06
1.00006904514887	1.00012546126944	2.07285115604079E-08
0.999992229677158	0.99998380352166	1.03397484314376E-10
0.999995344276268	0.999990629037586	2.20302244580942E-11
0.999995508162485	0.999991004936342	2.01896203435317E-11
